User Name,Playlist Name,Track Name
Kevinnnz,Chill,    Ngay tuyet voi nhat - Rhymastic  
Kevinnnz,Chill,    Quá Lâu - Vinh Khuat  
Kevinnnz,Chill,    WITH YOU - SICKIES ft. UyenPhuong (prod by Kriss Ngo)  
Kevinnnz,Rap🤙🏻,    BIGCITYBOI  
Kevinnnz,Rap🤙🏻,    LAVIAI (REMIX) ft. HIEUTHUHAI & 2PILLZ  
Kevinnnz,Rap🤙🏻,    Tage - Lớp 13 (Offical Audio)  
Kevinnnz,Rap🤙🏻,"    CHƠI (rmx) Hieuthuhai - Ft. Manbo, Billy100 x LVK  "
Kevinnnz,Rap🤙🏻,    [ Offical Audio ] Ghé qua - Dick Ft. PC N ToFu  
JIANG,Korean,    가을 우체국 앞에서 (cover) By JIN Of BTS  
JIANG,Korean,    BTS – Not Today (JVCKRS Trap Remix)  
sadgrl,None,None
CHARLES.,1 HOUR SONG REMAKE CHALLENGE - by CHARLES,    1 HOUR SONG REMAKE | COME THRU (Summer Walker) Lời VIỆT - CHARLES x ANTRANSAX  
CHARLES.,1 HOUR SONG REMAKE CHALLENGE - by CHARLES,    1 HOUR SONG REMAKE | IMAGINE DRAGONS 5 in 1 MASHUP - CHARLES.  
CHARLES.,1 HOUR SONG REMAKE CHALLENGE - by CHARLES,    1 HOUR SONG REMAKE | THÍCH EM HƠI NHIỀU REMAKE - WREN EVANS x CHARLES.  
CHARLES.,1 HOUR SONG REMAKE CHALLENGE - by CHARLES,    1 HOUR SONG REMAKE | MASCARA - CHILLES - THE WEEKND STYLE by CHARLES.  
CHARLES.,1 HOUR SONG REMAKE CHALLENGE - by CHARLES,    1 HOUR SONG REMAKE | AS LONG AS YOU LOVE ME - CHARLES.  
CHARLES.,Anh Quên Em Rồi (Single),    ANH QUÊN EM RÔI (Official Version)  
CHARLES.,Anh Quên Em Rồi (Single),    ANH QUÊN EM RÔI (Acoustic Ver)  
CHARLES.,Nhạc CHARLES viết,    1. PORTFOLIO (Sơ Yếu Lý Lịch) - Original  
CHARLES.,Nhạc CHARLES viết,    2. LIFE IS UNFAIR (Cuộc Sống Vốn Không Công Bằng)- Original  
CHARLES.,Nhạc CHARLES viết,    3. HOME IS (Nhà Là Nơi)  
CHARLES.,Nhạc CHARLES viết,    4. INSTANT LOVE (Tình Ăn Liền)  
CHARLES.,Nhạc CHARLES viết,    5. DEPRESSION (Trầm Cảm) - Original  
CHARLES.,Voiceless Sounds & Beats,    Walking In The Summer Rain (Short Story)  
CHARLES.,Voiceless Sounds & Beats,    Umbrella In The Summer Rain (Original/ Lofi Type Beat)  
CHARLES.,#when Old-School meets New-School,    NGƯỜI LẠ NƠI CUỐI CON ĐƯỜNG - Cover [ Chill /RnB Edition ]  
CHARLES.,#when Old-School meets New-School,    12 GIỜ  - Cover [ Chill /RnB Edition w Rap ]  
CHARLES.,#when Old-School meets New-School,    CHÍNH EM - Cover [ Chill /RnB Edition ]  
CHARLES.,#when Old-School meets New-School,    CHỈ CÒN MÌNH ANH - Cover [ Electro/ World Edition ]  
CHARLES.,#when Old-School meets New-School,    MƯA - Cover [ Future Bass Edition with Rap ]  
CHARLES.,CHARLES - Best Of Cover,    TÌNH HỒNG NHƯ MƠ - RnB Rework (Ft. Kim Chi Sun)  
CHARLES.,CHARLES - Best Of Cover,    VÙNG KÝ ỨC [Soft Piano Cover]  
CHARLES.,CHARLES - Best Of Cover,    NƯỚC MẮT EM LAU BẰNG TÌNH YÊU MỚI [RnB Cover]  
CHARLES.,CHARLES - Best Of Cover,    YÊU MỘT NGƯỜI PHẢI CHĂNG LẦM LỖI [Acoustic Guitar Cover]  
CHARLES.,CHARLES - Best Of Cover,    NGÀY TẬN THẾ [Acoustic Guitar Cover]  
CHARLES.,Project OST #1 - THE GREATEST SHOWMAN,    Project OST #1 - NEVER ENOUGH | Cover by CHARLES  
CHARLES.,Project OST #1 - THE GREATEST SHOWMAN,    Project OST #1 - A MILLION DREAMS | Cover by CHARLES  
CHARLES.,Project OST #1 - THE GREATEST SHOWMAN,    Project OST #1 - THIS IS ME | Cover by CHARLES  
PhuTs EDM,None,None
X.O Chill,None,None
Hieuz ♪,None,None
teeayz,teeayz Reimagined,    teeayz có phải là GPS?  
teeayz,teeayz Reimagined,    MUZIKDAPDICH  
teeayz,teeayz Reimagined,    EMKOTHE  
teeayz,teeayz Reimagined,    New Rules (teeayz Remix)  
teeayz,Tuyển tập nhạc không lời Vol. 1,    crush on you  
teeayz,Tuyển tập nhạc không lời Vol. 1,    FLAMIGO  
teeayz,Tuyển tập nhạc không lời Vol. 1,    cyan stroke 2  
teeayz,Tuyển tập nhạc không lời Vol. 1,    morning  
teeayz,Tuyển tập nhạc không lời Vol. 1,    empty  
VUX,None,None
boy in da hood,Rap,    Tell Ur Mom II - Winno (ft Heily)  
boy in da hood,Rap,    Tell Ur Mom II (Remix)Winno ft Heily  
Phuc Nhan,chill,    Tu Ngay Em Den  
Phuc Nhan,chill,    (Original.) Anh thương em nhất mà? - Lã. ft. Log ft. TiB  
Phuc Nhan,chill,    Yêu Đương  
Phuc Nhan,chill,    Đường Một Chiều - Huỳnh Tú X Magazine (Masew Mix)  
Phuc Nhan,chill,    THANH XUÂN LÀ ANH - N.Dien X 2T f.t Shenlongz  
F2 RECORDS,Kpop Music,    Film Out - BTS (Version By F2 Recods)  
F2 RECORDS,Kpop Music,    IU(아이유) - Celebrity (F2 Records Remix)  
F2 RECORDS,Kpop Music,    ROSÉ - 'On The Ground' (F2 RECORDS REMIX)  
F2 RECORDS,Kpop Music,    Ice Cream - Blackpink (Version By F2 Records)  
Atfara Music,None,None
Xian Ken,Kendity,    Nợ Ai Đó Lời Xin Lỗi (Lofi Ver.) - Bozitt X Freak D  
Xian Ken,Kendity,    PAR SG - HOPE (Audio)  
Xian Ken,Kendity,    WEAN - She Said ( Official Lyrics Video ) Ft. NAOMI  
Xian Ken,Kendity,    WEAN - AI BIET (OFFICIAL MUSIC)  
Xian Ken,kendity,    Nợ Ai Đó Lời Xin Lỗi (Lofi Ver.) - Bozitt X Freak D  
Xian Ken,kendity,    PAR SG - HOPE (Audio)  
Xian Ken,kendity,    WEAN - She Said ( Official Lyrics Video ) Ft. NAOMI  
Xian Ken,kendity,    WEAN - AI BIET (OFFICIAL MUSIC)  
Sa.Wan,None,None
LilGee Pham,None,None
Hieu Tran Music Producer,Khúc Hát Đôi Bàn Tay - (ST. Nhạc Sỹ Phạm Tuyên) - Hiếu Trần,    Khúc hát đôi bàn tay - (ST. Nhạc Sỹ Phạm Tuyên) - Hiếu Trần ( Karaoke thiếu nhi)  
Hieu Tran Music Producer,Khúc Hát Đôi Bàn Tay - (ST. Nhạc Sỹ Phạm Tuyên) - Hiếu Trần,    Khúc hát đôi bàn tay - (ST. Nhạc Sỹ Phạm Tuyên) - Hiếu Trần ( Beat chuẩn)  
Hieu Tran Music Producer,Khúc Hát Đôi Bàn Tay - (ST. Nhạc Sỹ Phạm Tuyên) - Hiếu Trần,    Khúc hát đôi bàn tay - (ST. Nhạc Sỹ Phạm Tuyên) - Hiếu Trần  
Hieu Tran Music Producer,"Album nhạc xưa "" Hà Anh Tuấn ... biết tương tư"" - 2013",    Bao giờ biết tương tư - Hà Anh Tuấn  
Hieu Tran Music Producer,"Album nhạc xưa "" Hà Anh Tuấn ... biết tương tư"" - 2013",    Cỏ Úa - Hà Anh Tuấn & Phương Linh  
Hieu Tran Music Producer,"Album nhạc xưa "" Hà Anh Tuấn ... biết tương tư"" - 2013",    Comme Toi - Hà Anh Tuấn  
Hieu Tran Music Producer,"Album nhạc xưa "" Hà Anh Tuấn ... biết tương tư"" - 2013",    Kiếp đam mê - Hà Anh Tuấn  
Hieu Tran Music Producer,"Album nhạc xưa "" Hà Anh Tuấn ... biết tương tư"" - 2013",    Lại gần hôn anh - Hà Anh Tuấn  
Hieu Tran Music Producer,Phương Vy - Hiếu Trần Jazz Series,    Vui như Tết - Phương Vy Idol  
Hieu Tran Music Producer,Phương Vy - Hiếu Trần Jazz Series,    What A Wonderful World - Phương Vy Idol - Chào 2019  
Hieu Tran Music Producer,Phương Vy - Hiếu Trần Jazz Series,    Saigon đẹp lắm - Phương Vy Idol  
Hieu Tran Music Producer,Phương Vy - Hiếu Trần Acoustic Series,    Khi người yêu tôi khóc - Phương Vy Idol & Family  
Hieu Tran Music Producer,Phương Vy - Hiếu Trần Acoustic Series,    Đường xa ướt mưa - Phương Vy Idol & Sean Trace  
Hieu Tran Music Producer,Câu chuyện làm quen ( Single) - Quốc Thiên,    Câu chuyện làm quen - Quốc Thiên  
DEON OXIVAR,#VES3,    BUTTERFLY (Mariah Carey) Cover  
DEON OXIVAR,#VES3,    Earth Song (Michael Jackson) Cover  
DEON OXIVAR,#VES3,    I Who Have Nothing (Tom Jones) Cover  
DEON OXIVAR,#VES3,    The Show Must Go On (Queen) by Deon Oxivar  
DEON OXIVAR,#VES3,    Untitled (How Does It Feel) [D'Angelo] Cover  
DEON OXIVAR,Me. I Am Deon... The Elusive Chanteur,    VISION OF LOVE (Mariah Carey) by @deonoxivar | Piano by @BagusUbud  
DEON OXIVAR,Me. I Am Deon... The Elusive Chanteur,    If It's Over (Mariah Carey) by @deonoxivar  
DEON OXIVAR,Me. I Am Deon... The Elusive Chanteur,    One More Try / Heavenly (Mariah Carey) by @deonoxivar  
DEON OXIVAR,Me. I Am Deon... The Elusive Chanteur,    The Art Of Letting Go (Mariah Carey) by @deonoxivar  
DEON OXIVAR,Me. I Am Deon... The Elusive Chanteur,    #Beautiful (Mariah Carey) by @deonoxivar  
HyDo,None,None
CHARLES.,1 HOUR SONG REMAKE CHALLENGE - by CHARLES,    1 HOUR SONG REMAKE | COME THRU (Summer Walker) Lời VIỆT - CHARLES x ANTRANSAX  
CHARLES.,1 HOUR SONG REMAKE CHALLENGE - by CHARLES,    1 HOUR SONG REMAKE | IMAGINE DRAGONS 5 in 1 MASHUP - CHARLES.  
CHARLES.,1 HOUR SONG REMAKE CHALLENGE - by CHARLES,    1 HOUR SONG REMAKE | THÍCH EM HƠI NHIỀU REMAKE - WREN EVANS x CHARLES.  
CHARLES.,1 HOUR SONG REMAKE CHALLENGE - by CHARLES,    1 HOUR SONG REMAKE | MASCARA - CHILLES - THE WEEKND STYLE by CHARLES.  
CHARLES.,1 HOUR SONG REMAKE CHALLENGE - by CHARLES,    1 HOUR SONG REMAKE | AS LONG AS YOU LOVE ME - CHARLES.  
CHARLES.,Anh Quên Em Rồi (Single),    ANH QUÊN EM RÔI (Official Version)  
CHARLES.,Anh Quên Em Rồi (Single),    ANH QUÊN EM RÔI (Acoustic Ver)  
CHARLES.,Nhạc CHARLES viết,    1. PORTFOLIO (Sơ Yếu Lý Lịch) - Original  
CHARLES.,Nhạc CHARLES viết,    2. LIFE IS UNFAIR (Cuộc Sống Vốn Không Công Bằng)- Original  
CHARLES.,Nhạc CHARLES viết,    3. HOME IS (Nhà Là Nơi)  
CHARLES.,Nhạc CHARLES viết,    4. INSTANT LOVE (Tình Ăn Liền)  
CHARLES.,Nhạc CHARLES viết,    5. DEPRESSION (Trầm Cảm) - Original  
CHARLES.,Voiceless Sounds & Beats,    Walking In The Summer Rain (Short Story)  
CHARLES.,Voiceless Sounds & Beats,    Umbrella In The Summer Rain (Original/ Lofi Type Beat)  
CHARLES.,#when Old-School meets New-School,    NGƯỜI LẠ NƠI CUỐI CON ĐƯỜNG - Cover [ Chill /RnB Edition ]  
CHARLES.,#when Old-School meets New-School,    12 GIỜ  - Cover [ Chill /RnB Edition w Rap ]  
CHARLES.,#when Old-School meets New-School,    CHÍNH EM - Cover [ Chill /RnB Edition ]  
CHARLES.,#when Old-School meets New-School,    CHỈ CÒN MÌNH ANH - Cover [ Electro/ World Edition ]  
CHARLES.,#when Old-School meets New-School,    MƯA - Cover [ Future Bass Edition with Rap ]  
CHARLES.,CHARLES - Best Of Cover,    TÌNH HỒNG NHƯ MƠ - RnB Rework (Ft. Kim Chi Sun)  
CHARLES.,CHARLES - Best Of Cover,    VÙNG KÝ ỨC [Soft Piano Cover]  
CHARLES.,CHARLES - Best Of Cover,    NƯỚC MẮT EM LAU BẰNG TÌNH YÊU MỚI [RnB Cover]  
CHARLES.,CHARLES - Best Of Cover,    YÊU MỘT NGƯỜI PHẢI CHĂNG LẦM LỖI [Acoustic Guitar Cover]  
CHARLES.,CHARLES - Best Of Cover,    NGÀY TẬN THẾ [Acoustic Guitar Cover]  
CHARLES.,Project OST #1 - THE GREATEST SHOWMAN,    Project OST #1 - NEVER ENOUGH | Cover by CHARLES  
CHARLES.,Project OST #1 - THE GREATEST SHOWMAN,    Project OST #1 - A MILLION DREAMS | Cover by CHARLES  
CHARLES.,Project OST #1 - THE GREATEST SHOWMAN,    Project OST #1 - THIS IS ME | Cover by CHARLES  
Glee Ams,SOCIAL DISTAN-SING LIVE SESSION 2.0,    Mashup Perfect x What A Wonderful World x Can’t Help Falling In Love - Glee Ams' Cover  
Glee Ams,SOCIAL DISTAN-SING LIVE SESSION 2.0,    Như Lời Đồn - Glee Ams’ Cover  
Glee Ams,SOCIAL DISTAN-SING LIVE SESSION 2.0,    Mashup Nến Và Hoa x Rebound x Hennessy - Glee Ams’ Cover  
Glee Ams,"SOUNDTRACK G'LAMS 2020 ""NGÀY ĐỔ BÓNG TRĂNG""","    SOUNDTRACK G'LAMS 2020 ""NGÀY ĐỔ BÓNG TRĂNG"": Bác Làm Vườn Và Con Chim Sâu/Thật Bất Ngờ  "
Glee Ams,"SOUNDTRACK G'LAMS 2020 ""NGÀY ĐỔ BÓNG TRĂNG""","    SOUNDTRACK G'LAMS 2020 ""NGÀY ĐỔ BÓNG TRĂNG"": Arabian Nights  "
Glee Ams,"SOUNDTRACK G'LAMS 2020 ""NGÀY ĐỔ BÓNG TRĂNG""","    SOUNDTRACK G'LAMS 2020 ""NGÀY ĐỔ BÓNG TRĂNG"": Poor Unfortunate Souls  "
Glee Ams,"SOUNDTRACK G'LAMS 2020 ""NGÀY ĐỔ BÓNG TRĂNG""","    SOUNDTRACK G'LAMS 2020 ""NGÀY ĐỔ BÓNG TRĂNG"": When He Sees Me  "
Glee Ams,"SOUNDTRACK G'LAMS 2020 ""NGÀY ĐỔ BÓNG TRĂNG""","    SOUNDTRACK G'LAMS 2020 ""NGÀY ĐỔ BÓNG TRĂNG"": Be Italian  "
Glee Ams,SOCIAL DISTAN-SING LIVE SESSION,    Mashup Chân Ái x Cô Gái Bàn Bên - Glee Ams' Cover  
Glee Ams,SOCIAL DISTAN-SING LIVE SESSION,    Ngày Tận Thế - Glee Ams' Cover  
Glee Ams,SOCIAL DISTAN-SING LIVE SESSION,    Nơi Ta Chờ Em - Glee Ams' Cover  
Glee Ams,SOCIAL DISTAN-SING LIVE SESSION,    Nghe Em - Glee Ams' Cover  
Glee Ams,SOCIAL DISTAN-SING LIVE SESSION,    Và Thế Là Hết - Glee Ams' Cover  
Glee Ams,SOUNDTRACK G’LAMS 2019 “NHIỄU TRẮNG”,    SOUNDTRACK G’LAMS 2019 “NHIỄU TRẮNG”: All That Jazz  
Glee Ams,SOUNDTRACK G’LAMS 2019 “NHIỄU TRẮNG”,    SOUNDTRACK G’LAMS 2019 “NHIỄU TRẮNG”: Trip A Little Light Fantastic  
Glee Ams,SOUNDTRACK G’LAMS 2019 “NHIỄU TRẮNG”,    SOUNDTRACK G’LAMS 2019 “NHIỄU TRẮNG”: Don't Break The Rules  
Glee Ams,SOUNDTRACK G’LAMS 2019 “NHIỄU TRẮNG”,    SOUNDTRACK G’LAMS 2019 “NHIỄU TRẮNG”: That's How You Know  
Glee Ams,SOUNDTRACK G’LAMS 2019 “NHIỄU TRẮNG”,    SOUNDTRACK G’LAMS 2019 “NHIỄU TRẮNG”: It Only Takes A Taste  
Glee Ams,"SOUNDTRACK G'LAMS 2018 ""YÊN SỨ""",    SOUNDTRACK G’LAMS 2018 “YÊN SỨ”: In My Dreams/ My Petersburg (Mashup)  
Glee Ams,"SOUNDTRACK G'LAMS 2018 ""YÊN SỨ""",    SOUNDTRACK G’LAMS 2018 “YÊN SỨ”: Blind Pig  
Glee Ams,"SOUNDTRACK G'LAMS 2018 ""YÊN SỨ""",    SOUNDTRACK G’LAMS 2018 “YÊN SỨ”: History Has Its Eyes On You  
Glee Ams,"SOUNDTRACK G'LAMS 2018 ""YÊN SỨ""",    SOUNDTRACK G’LAMS 2018 “YÊN SỨ”: Be Our Guest  
Glee Ams,"SOUNDTRACK G'LAMS 2018 ""YÊN SỨ""",    SOUNDTRACK G’LAMS 2018 “YÊN SỨ”: Singing In The Rain  
Glee Ams,"SOUNDTRACK G'LAMS 2017: ""NHẬT THỰC""","    SOUNDTRACK G'LAMS 2017 ""NHẬT THỰC"": Welcome To The Renaissance  "
Glee Ams,"SOUNDTRACK G'LAMS 2017: ""NHẬT THỰC""","    SOUNDTRACK G'LAMS 2017 ""NHẬT THỰC"": I Can Hear The Bells  "
Glee Ams,"SOUNDTRACK G'LAMS 2017: ""NHẬT THỰC""","    SOUNDTRACK G'LAMS 2017 ""NHẬT THỰC"": Reflection  "
Glee Ams,"SOUNDTRACK G'LAMS 2017: ""NHẬT THỰC""","    SOUNDTRACK G'LAMS 2017 ""NHẬT THỰC"": Sway  "
Glee Ams,"SOUNDTRACK G'LAMS 2017: ""NHẬT THỰC""","    SOUNDTRACK G'LAMS 2017 ""NHẬT THỰC"": Colors Of The Wind  "
Glee Ams,"SOUNDTRACK ""843""",    Lặng Thầm - An original by Glee Ams  
Glee Ams,"SOUNDTRACK ""843""","    SOUNDTRACK ""843"": Thương  "
Glee Ams,"SOUNDTRACK ""843""","    SOUNDTRACK ""843"": Tháng 5 Không Trở Lại  "
Glee Ams,"SOUNDTRACK ""843""","    SOUNDTRACK ""843"": Và Tôi Hát  "
Glee Ams,"SOUNDTRACK G'LAMS 2016: ""ANH LÀ AI?""","    SOUNDTRACK G'LAMS ""ANH LÀ AI?"": She Used To Be Mine  "
Glee Ams,"SOUNDTRACK G'LAMS 2016: ""ANH LÀ AI?""","    SOUNDTRACK G'LAMS ""ANH LÀ AI?"": I Can't Do It Alone  "
Glee Ams,"SOUNDTRACK G'LAMS 2016: ""ANH LÀ AI?""","    SOUNDTRACK G'LAMS ""ANH LÀ AI?"": Perhaps Perhaps Perhaps  "
Glee Ams,"SOUNDTRACK G'LAMS 2016: ""ANH LÀ AI?""","    SOUNDTRACK G'LAMS ""ANH LÀ AI?"": I Am A Good Girl  "
Glee Ams,"SOUNDTRACK G'LAMS 2016: ""ANH LÀ AI?""","    SOUNDTRACK G'LAMS ""ANH LÀ AI?"": You'll Be Back  "
Glee Ams,"SOUNDTRACK G'LAMS 2015 ""HỌA""","    SOUNDTRACK G'LAMS ""Họa"" : See What I´ve Become  "
Glee Ams,"SOUNDTRACK G'LAMS 2015 ""HỌA""","    SOUNDTRACK G'LAMS ""Họa"" : Master Of The House  "
Glee Ams,"SOUNDTRACK G'LAMS 2015 ""HỌA""","    SOUNDTRACK G'LAMS ""Họa: I'm A Girl Like You  "
Glee Ams,"SOUNDTRACK G'LAMS 2015 ""HỌA""","    SOUNDTRACK G'LAMS ""Họa"": Nightcall  "
Glee Ams,"SOUNDTRACK G'LAMS 2015 ""HỌA""","    SOUNDTRACK G'LAMS ""Họa"": Battez Vous  "
Glee Ams,"SOUNDTRACK G'LAMS 2014 ""Emily""","    SOUNDTRACK G'LAMS ""Emily"": Crystallize  "
Glee Ams,"SOUNDTRACK G'LAMS 2014 ""Emily""","    SOUNDTRACK G'LAMS ""Emily"": Be Prepared  "
Glee Ams,"SOUNDTRACK G'LAMS 2014 ""Emily""","    SOUNDTRACK G'LAMS ""Emily"": Bust Your Windows  "
Glee Ams,"SOUNDTRACK G'LAMS 2014 ""Emily""","    SOUNDTRACK G'LAMS ""Emily"": I've Got A Dream  "
L2Share♫140,None,None
Nan Kohsoom Ho,km,    XE ĐẠP (CM1X Lofi Ver.)  -  Charles  
Nan Kohsoom Ho,km,    Phải Là Yêu - HIEUTHUHAI  
Nan Kohsoom Ho,km,    Bồ em - Dính  
Nan Kohsoom Ho,km,    Thật Lòng - Đào Bá Lộc  
Nan Kohsoom Ho,km,    Thật Tâm Em Rất Yêu Anh - Đào Bá Lộc  
Nan Kohsoom Ho,prince,"    ยังคู่กัน (Still Together)Ost.เพราะเรา(ยัง)คู่กัน Still 2gether - ไบร์ท วชิรวิชญ์, วิน เมธวิน  "
Nan Kohsoom Ho,prince,    Kan Gooคั่นกู - Bright Vachirawitไบร์ท วชิรวิชญ์ (ost 2Gether The Series)  
Nan Kohsoom Ho,prince,    พบเพื่อจาก...รักเพื่อลา (Ost. Until We Meet Again The Series)- Boy Sompob  
Nan Kohsoom Ho,prince,    I Found You (Ost. Until We Meet Again The Series) - Dome Jaruwat  
Nan Kohsoom Ho,prince,    หรือเราเคยพบกัน (Ost. Until We Meet Again The Series) - บุ๋น นพณัฐ กันทะชัย  
KProx,None,None
Shaun,sleep,    em uoc mot ngay - MINH DINH x DNN  
Shaun,sleep,    nhat ki cua Ha  
Shaun,sleep,    anh co nho giong em khong ? (ft. Anng)  
Shaun,sleep,    Khong Ten  
Shaun,sleep,    Sai Gon cung lanh trong tim anh...  
Shaun,lofi no fine,    girl i want/girl i need [rough]  
Shaun,lofi no fine,    if Comethazine made lofi hip hop (Walk)  
Shaun,lofi no fine,    sealab 2012 - all my exes hate me  
Shaun,lofi no fine,    &nbsp;  
Shaun,lofi no fine,    sigh  
Shaun,low5 - lofi vn,    Nói lời tạm biệt với thế giới  
Shaun,low5 - lofi vn,    Radio số đầu tiên { bản thử nghiệm }  
Shaun,low5 - lofi vn,    C R U S H Z O N E 001  
Shaun,low5 - lofi vn,    s o l i t u d e  
Shaun,low5 - lofi vn,    Radio số thứ hai. [ bản chưa hoàn chỉnh ]  
Shaun,wtf rito,    Đi Qua Mùa Hạ  Thai Dinh  
Shaun,wtf rito,    Uyen Pim Ft Park Youngno - Tv In Black & White  
Shaun,wtf rito,    Elvis Phương - Hãy Ngước Mặt Nhìn Đời - Thu Âm Trước 1975  
Shaun,wtf rito,    QUẢ TIM MÀU LỬA - KIÊN (MV SOUNDTRACK)  
Shaun,wtf rito,    vevoiem ft. Châu  
Shaun,tf,    DKLK #3 - FUTURE BAY  
Shaun,tf,    Indie Dance & House (LVL2)  
Shaun,tf,    Future Bass & Beats (LVL2)  
Shaun,tf,    Airport Bar (Prod. by Evil Needle)  
VUX,None,None
ZRecords,My Playlist,    Ta Đi Tìm Em (Kiper T Remix)  
ZRecords,My Playlist,    Nguyễn Trọng Tài Ft. MC 12 - Hongkong 12  
ZRecords,My Playlist,    Kiper T - I'm Late  
ZRecords,My Playlist,    Kiper T - Chỉ Là Một Lý Do Của Nhau  
ZRecords,My Playlist,"    Wn, Tezdy, Nhi - Lenlala (Double D Remix)  "
Hustlang Winno 🐉🐍,None,None
Hieu Tran Music Producer,Khúc Hát Đôi Bàn Tay - (ST. Nhạc Sỹ Phạm Tuyên) - Hiếu Trần,    Khúc hát đôi bàn tay - (ST. Nhạc Sỹ Phạm Tuyên) - Hiếu Trần ( Karaoke thiếu nhi)  
Hieu Tran Music Producer,Khúc Hát Đôi Bàn Tay - (ST. Nhạc Sỹ Phạm Tuyên) - Hiếu Trần,    Khúc hát đôi bàn tay - (ST. Nhạc Sỹ Phạm Tuyên) - Hiếu Trần ( Beat chuẩn)  
Hieu Tran Music Producer,Khúc Hát Đôi Bàn Tay - (ST. Nhạc Sỹ Phạm Tuyên) - Hiếu Trần,    Khúc hát đôi bàn tay - (ST. Nhạc Sỹ Phạm Tuyên) - Hiếu Trần  
Hieu Tran Music Producer,"Album nhạc xưa "" Hà Anh Tuấn ... biết tương tư"" - 2013",    Bao giờ biết tương tư - Hà Anh Tuấn  
Hieu Tran Music Producer,"Album nhạc xưa "" Hà Anh Tuấn ... biết tương tư"" - 2013",    Cỏ Úa - Hà Anh Tuấn & Phương Linh  
Hieu Tran Music Producer,"Album nhạc xưa "" Hà Anh Tuấn ... biết tương tư"" - 2013",    Comme Toi - Hà Anh Tuấn  
Hieu Tran Music Producer,"Album nhạc xưa "" Hà Anh Tuấn ... biết tương tư"" - 2013",    Kiếp đam mê - Hà Anh Tuấn  
Hieu Tran Music Producer,"Album nhạc xưa "" Hà Anh Tuấn ... biết tương tư"" - 2013",    Lại gần hôn anh - Hà Anh Tuấn  
Hieu Tran Music Producer,Phương Vy - Hiếu Trần Jazz Series,    Vui như Tết - Phương Vy Idol  
Hieu Tran Music Producer,Phương Vy - Hiếu Trần Jazz Series,    What A Wonderful World - Phương Vy Idol - Chào 2019  
Hieu Tran Music Producer,Phương Vy - Hiếu Trần Jazz Series,    Saigon đẹp lắm - Phương Vy Idol  
Hieu Tran Music Producer,Phương Vy - Hiếu Trần Acoustic Series,    Khi người yêu tôi khóc - Phương Vy Idol & Family  
Hieu Tran Music Producer,Phương Vy - Hiếu Trần Acoustic Series,    Đường xa ướt mưa - Phương Vy Idol & Sean Trace  
Hieu Tran Music Producer,Câu chuyện làm quen ( Single) - Quốc Thiên,    Câu chuyện làm quen - Quốc Thiên  
yafu,None,None
Trần Trọng Lương,Opps,    Cum With T R O Y B O I - Playlist 12 | ĐêMê by SEBT  
Trần Trọng Lương,Nghe là mê đấy,    LOCONATION - DROPPY x RICHCHOI x QUÂN x HATRED x CHỊ CẢ  
Trần Trọng Lương,Nghe là mê đấy,    RICHCHOI x HÀ LÊ | MASHUP Ở TRỌ BIỂN NHỚ  
Trần Trọng Lương,Nghe là mê đấy,    Rap Chậm Thôi (#HNDCMM) - RPT MCK x RPT Orijinn ft. RZ Ma$ (Official Audio)  
Trần Trọng Lương,Nghe là mê đấy,    Làm Ngay Hôm Nay (#LNHN) - RPT Orijinn  x RPT Duke x RPT MCK  
Trần Trọng Lương,Nghe là mê đấy,    Táo - Blue Tequila  
Trần Trọng Lương,Tây Nguyên Sầu,    Mắt Biếc - TeA Ft PCGL (Prod. VoVanDuc )  
Trần Trọng Lương,Tây Nguyên Sầu,    5. #M - PCGL Ft. Hale  
Trần Trọng Lương,Tây Nguyên Sầu,"    Tofu - Lãng Du - Ft. An, VoVanDuc  "
Trần Trọng Lương,Tây Nguyên Sầu,    TOFU x URABE x XESI - Qua Những Tiếng Ve ft VoVanDuc  
Trần Trọng Lương,Tây Nguyên Sầu,    [ Offical Audio ] Ghé qua - Dick Ft. PC N ToFu  
Trần Trọng Lương,dead sound,    𝑵𝒉𝒖̛̃𝒏𝒈 𝒎𝒂̉𝒏𝒉 𝒌𝒊́ 𝒖̛́𝒄 𝒄𝒐̀𝒏 𝒔𝒐́𝒕 𝒍𝒂̣𝒊  
Trần Trọng Lương,dead sound,"    i love those days,  "
Trần Trọng Lương,dead sound,    Đời Người Là Nhiều Ngày Ngồi Ôm Thở Than - yung huy  
Trần Trọng Lương,dead sound,    em co muon nghe noi buon cua anh ?  
Trần Trọng Lương,dead sound,    Picture Frames  
Hiderway,Hiderway /// Remixes,    Nightmare - Halsey (Hiderway Remix)  
Hiderway,Hiderway /// Remixes,    If I Can't Have You - Shawn Mendes (Hiderway Remix) [Buy = FREE DOWNLOAD]  
Hiderway,Hiderway /// Remixes,    ME! - Taylor Swift (feat. Brendon Urie) (Hiderway Remix)[BUY = FREE DOWNLOAD]  
Hiderway,Hiderway /// Original Music,    Ưu Tư  
Hiderway,Hiderway /// Original Music,    Cưới Anh Nha (feat. DangNg)  
Hiderway,Hiderway /// Original Music,    Du Anh Co Biet (feat. Huy Vac)  
Hiderway,Hiderway /// Original Music,    Face Time (feat. Resting Tofu)  
Hiderway,Hiderway - Electronic Dance Music,    Girls Like You - Maroon 5 ft. Cardi B (Hiderway Remix)  
